app_name,user_name,rating,review,thumbs_up,date,casefolded_review,tokenize_review,review_tanpa_tanda_baca,review_tanpa_spasi,normalized_review,review_tanpa_stopwords,stemmed_review,cleaned_review
HelloTalk,Alam Syah,4,bagus cuman tambahin fitur cari teman nya,2,4/7/2025,bagus cuman tambahin fitur cari teman nya,"['bagus', 'cuman', 'tambahin', 'fitur', 'cari', 'teman', 'nya']","['bagus', 'cuman', 'tambahin', 'fitur', 'cari', 'teman', 'nya']","['bagus', 'cuman', 'tambahin', 'fitur', 'cari', 'teman', 'nya']","['bagus', 'cuma', 'tambahin', 'fitur', 'cari', 'teman', 'nya']","['bagus', 'tambahin', 'fitur', 'cari', 'teman', 'nya']","['bagus', 'tambahin', 'fitur', 'cari', 'teman', 'nya']","['bagus', 'tambahin', 'fitur', 'cari', 'teman']"
HelloTalk,Tabita Cantik,4,"hari ini aku beri ulasan hari ini senin 7 april 2025 jam 00.03 tepat. apk ini bagus bagus sekali aku sangat senang aku bertemu orang orang baik bahkan sampai ketemu orang yang paling aku sayang , disini aku belum menemukan kekurangan yang fatal aku hanya menemukan bug yang mungkin itu terjadi karena HP aku hari ini aku sangat sedih aku tak sengaja menghapus apk ini tadi tapi tidak apa apa semoga akun ku bisa kembali karena aku sangat khwatir",2,4/6/2025,"hari ini aku beri ulasan hari ini senin 7 april 2025 jam 00.03 tepat. apk ini bagus bagus sekali aku sangat senang aku bertemu orang orang baik bahkan sampai ketemu orang yang paling aku sayang , disini aku belum menemukan kekurangan yang fatal aku hanya menemukan bug yang mungkin itu terjadi karena hp aku hari ini aku sangat sedih aku tak sengaja menghapus apk ini tadi tapi tidak apa apa semoga akun ku bisa kembali karena aku sangat khwatir","['hari', 'ini', 'aku', 'beri', 'ulasan', 'hari', 'ini', 'senin', '7', 'april', '2025', 'jam', '00.03', 'tepat', '.', 'apk', 'ini', 'bagus', 'bagus', 'sekali', 'aku', 'sangat', 'senang', 'aku', 'bertemu', 'orang', 'orang', 'baik', 'bahkan', 'sampai', 'ketemu', 'orang', 'yang', 'paling', 'aku', 'sayang', ',', 'disini', 'aku', 'belum', 'menemukan', 'kekurangan', 'yang', 'fatal', 'aku', 'hanya', 'menemukan', 'bug', 'yang', 'mungkin', 'itu', 'terjadi', 'karena', 'hp', 'aku', 'hari', 'ini', 'aku', 'sangat', 'sedih', 'aku', 'tak', 'sengaja', 'menghapus', 'apk', 'ini', 'tadi', 'tapi', 'tidak', 'apa', 'apa', 'semoga', 'akun', 'ku', 'bisa', 'kembali', 'karena', 'aku', 'sangat', 'khwatir']","['hari', 'ini', 'aku', 'beri', 'ulasan', 'hari', 'ini', 'senin', '7', 'april', '2025', 'jam', '0003', 'tepat', '', 'apk', 'ini', 'bagus', 'bagus', 'sekali', 'aku', 'sangat', 'senang', 'aku', 'bertemu', 'orang', 'orang', 'baik', 'bahkan', 'sampai', 'ketemu', 'orang', 'yang', 'paling', 'aku', 'sayang', '', 'disini', 'aku', 'belum', 'menemukan', 'kekurangan', 'yang', 'fatal', 'aku', 'hanya', 'menemukan', 'bug', 'yang', 'mungkin', 'itu', 'terjadi', 'karena', 'hp', 'aku', 'hari', 'ini', 'aku', 'sangat', 'sedih', 'aku', 'tak', 'sengaja', 'menghapus', 'apk', 'ini', 'tadi', 'tapi', 'tidak', 'apa', 'apa', 'semoga', 'akun', 'ku', 'bisa', 'kembali', 'karena', 'aku', 'sangat', 'khwatir']","['hari', 'ini', 'aku', 'beri', 'ulasan', 'hari', 'ini', 'senin', '7', 'april', '2025', 'jam', '0003', 'tepat', '', 'apk', 'ini', 'bagus', 'bagus', 'sekali', 'aku', 'sangat', 'senang', 'aku', 'bertemu', 'orang', 'orang', 'baik', 'bahkan', 'sampai', 'ketemu', 'orang', 'yang', 'paling', 'aku', 'sayang', '', 'disini', 'aku', 'belum', 'menemukan', 'kekurangan', 'yang', 'fatal', 'aku', 'hanya', 'menemukan', 'bug', 'yang', 'mungkin', 'itu', 'terjadi', 'karena', 'hp', 'aku', 'hari', 'ini', 'aku', 'sangat', 'sedih', 'aku', 'tak', 'sengaja', 'menghapus', 'apk', 'ini', 'tadi', 'tapi', 'tidak', 'apa', 'apa', 'semoga', 'akun', 'ku', 'bisa', 'kembali', 'karena', 'aku', 'sangat', 'khwatir']","['hari', 'ini', 'aku', 'beri', 'ulasan', 'hari', 'ini', 'senin', '7', 'april', '2025', 'jam', '0003', 'tepat', '', 'aplikasi', 'ini', 'bagus', 'bagus', 'sekali', 'aku', 'sangat', 'senang', 'aku', 'bertemu', 'orang', 'orang', 'baik', 'bahkan', 'sampai', 'ketemu', 'orang', 'yang', 'paling', 'aku', 'sayang', '', 'disini', 'aku', 'belum', 'menemukan', 'kekurangan', 'yang', 'fatal', 'aku', 'hanya', 'menemukan', 'bug', 'yang', 'mungkin', 'itu', 'terjadi', 'karena', 'hp', 'aku', 'hari', 'ini', 'aku', 'sangat', 'sedih', 'aku', 'tak', 'sengaja', 'menghapus', 'aplikasi', 'ini', 'tadi', 'tapi', 'tidak', 'apa', 'apa', 'semoga', 'akun', 'saya', 'bisa', 'kembali', 'karena', 'aku', 'sangat', 'khwatir']","['ulasan', 'senin', '7', 'april', '2025', 'jam', '0003', '', 'aplikasi', 'bagus', 'bagus', 'senang', 'bertemu', 'orang', 'orang', 'ketemu', 'orang', 'sayang', '', 'menemukan', 'kekurangan', 'fatal', 'menemukan', 'bug', 'hp', 'sedih', 'sengaja', 'menghapus', 'aplikasi', 'semoga', 'akun', 'khwatir']","['ulas', 'senin', '7', 'april', '2025', 'jam', '0003', '', 'aplikasi', 'bagus', 'bagus', 'senang', 'temu', 'orang', 'orang', 'ketemu', 'orang', 'sayang', '', 'temu', 'kurang', 'fatal', 'temu', 'bug', 'hp', 'sedih', 'sengaja', 'hapus', 'aplikasi', 'moga', 'akun', 'khwatir']","['ulas', 'senin', 'april', 'jam', 'aplikasi', 'bagus', 'bagus', 'senang', 'temu', 'orang', 'orang', 'ketemu', 'orang', 'sayang', 'temu', 'kurang', 'fatal', 'temu', 'bug', 'sedih', 'sengaja', 'hapus', 'aplikasi', 'moga', 'akun', 'khwatir']"
HelloTalk,Budi Wansyah,1,ribet banyak aturan,1,4/6/2025,ribet banyak aturan,"['ribet', 'banyak', 'aturan']","['ribet', 'banyak', 'aturan']","['ribet', 'banyak', 'aturan']","['ribet', 'banyak', 'aturan']","['ribet', 'aturan']","['ribet', 'atur']","['ribet', 'atur']"
HelloTalk,Putri,5,seru bgt temen aku jadi banyak tpi jangan temenan sama yang namanya moon sama Xyraa ya soalnya mereka jahat suka bully orang,1,4/6/2025,seru bgt temen aku jadi banyak tpi jangan temenan sama yang namanya moon sama xyraa ya soalnya mereka jahat suka bully orang,"['seru', 'bgt', 'temen', 'aku', 'jadi', 'banyak', 'tpi', 'jangan', 'temenan', 'sama', 'yang', 'namanya', 'moon', 'sama', 'xyraa', 'ya', 'soalnya', 'mereka', 'jahat', 'suka', 'bully', 'orang']","['seru', 'bgt', 'temen', 'aku', 'jadi', 'banyak', 'tpi', 'jangan', 'temenan', 'sama', 'yang', 'namanya', 'moon', 'sama', 'xyraa', 'ya', 'soalnya', 'mereka', 'jahat', 'suka', 'bully', 'orang']","['seru', 'bgt', 'temen', 'aku', 'jadi', 'banyak', 'tpi', 'jangan', 'temenan', 'sama', 'yang', 'namanya', 'moon', 'sama', 'xyraa', 'ya', 'soalnya', 'mereka', 'jahat', 'suka', 'bully', 'orang']","['seru', 'banget', 'temen', 'aku', 'jadi', 'banyak', 'tapi', 'jangan', 'temenan', 'sama', 'yang', 'namanya', 'moon', 'sama', 'xyraa', 'ya', 'soalnya', 'mereka', 'jahat', 'suka', 'bully', 'orang']","['seru', 'banget', 'temen', 'temenan', 'namanya', 'moon', 'xyraa', 'ya', 'jahat', 'suka', 'bully', 'orang']","['seru', 'banget', 'temen', 'temenan', 'nama', 'moon', 'xyraa', 'ya', 'jahat', 'suka', 'bully', 'orang']","['seru', 'banget', 'temen', 'temenan', 'nama', 'moon', 'xyraa', 'jahat', 'suka', 'bully', 'orang']"
HelloTalk,Aiko Aikonanda,5,bagus bagus aja,0,4/5/2025,bagus bagus aja,"['bagus', 'bagus', 'aja']","['bagus', 'bagus', 'aja']","['bagus', 'bagus', 'aja']","['bagus', 'bagus', 'saja']","['bagus', 'bagus']","['bagus', 'bagus']","['bagus', 'bagus']"
HelloTalk,Herlina Yanti,1,kok aneh ya aplikasi ini padahal jaringan bagus malahan gak bisa di update,2,4/5/2025,kok aneh ya aplikasi ini padahal jaringan bagus malahan gak bisa di update,"['kok', 'aneh', 'ya', 'aplikasi', 'ini', 'padahal', 'jaringan', 'bagus', 'malahan', 'gak', 'bisa', 'di', 'update']","['kok', 'aneh', 'ya', 'aplikasi', 'ini', 'padahal', 'jaringan', 'bagus', 'malahan', 'gak', 'bisa', 'di', 'update']","['kok', 'aneh', 'ya', 'aplikasi', 'ini', 'padahal', 'jaringan', 'bagus', 'malahan', 'gak', 'bisa', 'di', 'update']","['kok', 'aneh', 'ya', 'aplikasi', 'ini', 'padahal', 'jaringan', 'bagus', 'malahan', 'tidak', 'bisa', 'di', 'update']","['aneh', 'ya', 'aplikasi', 'jaringan', 'bagus', 'update']","['aneh', 'ya', 'aplikasi', 'jaring', 'bagus', 'update']","['aneh', 'aplikasi', 'jaring', 'bagus', 'update']"
HelloTalk,Rahman Ali khatami,3,"sudah bagus, tapi kenapa harus orang yang berusia di atas 18 dan di bawah 18 tidak bisa berada dalam satu room yang sama, padahal tidak ada perbedaan, saya dan teman saya tidak bisa ngobrol lagi dengan mereka karena hal ini",3,4/4/2025,"sudah bagus, tapi kenapa harus orang yang berusia di atas 18 dan di bawah 18 tidak bisa berada dalam satu room yang sama, padahal tidak ada perbedaan, saya dan teman saya tidak bisa ngobrol lagi dengan mereka karena hal ini","['sudah', 'bagus', ',', 'tapi', 'kenapa', 'harus', 'orang', 'yang', 'berusia', 'di', 'atas', '18', 'dan', 'di', 'bawah', '18', 'tidak', 'bisa', 'berada', 'dalam', 'satu', 'room', 'yang', 'sama', ',', 'padahal', 'tidak', 'ada', 'perbedaan', ',', 'saya', 'dan', 'teman', 'saya', 'tidak', 'bisa', 'ngobrol', 'lagi', 'dengan', 'mereka', 'karena', 'hal', 'ini']","['sudah', 'bagus', '', 'tapi', 'kenapa', 'harus', 'orang', 'yang', 'berusia', 'di', 'atas', '18', 'dan', 'di', 'bawah', '18', 'tidak', 'bisa', 'berada', 'dalam', 'satu', 'room', 'yang', 'sama', '', 'padahal', 'tidak', 'ada', 'perbedaan', '', 'saya', 'dan', 'teman', 'saya', 'tidak', 'bisa', 'ngobrol', 'lagi', 'dengan', 'mereka', 'karena', 'hal', 'ini']","['sudah', 'bagus', '', 'tapi', 'kenapa', 'harus', 'orang', 'yang', 'berusia', 'di', 'atas', '18', 'dan', 'di', 'bawah', '18', 'tidak', 'bisa', 'berada', 'dalam', 'satu', 'room', 'yang', 'sama', '', 'padahal', 'tidak', 'ada', 'perbedaan', '', 'saya', 'dan', 'teman', 'saya', 'tidak', 'bisa', 'ngobrol', 'lagi', 'dengan', 'mereka', 'karena', 'hal', 'ini']","['sudah', 'bagus', '', 'tapi', 'kenapa', 'harus', 'orang', 'yang', 'berusia', 'di', 'atas', '18', 'dan', 'di', 'bawah', '18', 'tidak', 'bisa', 'berada', 'dalam', 'satu', 'room', 'yang', 'sama', '', 'padahal', 'tidak', 'ada', 'perbedaan', '', 'saya', 'dan', 'teman', 'saya', 'tidak', 'bisa', 'mengobrol', 'lagi', 'dengan', 'mereka', 'karena', 'hal', 'ini']","['bagus', '', 'orang', 'berusia', '18', '18', 'room', '', 'perbedaan', '', 'teman', 'mengobrol']","['bagus', '', 'orang', 'usia', '18', '18', 'room', '', 'beda', '', 'teman', 'obrol']","['bagus', 'orang', 'usia', 'room', 'beda', 'teman', 'obrol']"
HelloTalk,royyan triwardana,2,tidak bisa membuat akun dua,0,4/4/2025,tidak bisa membuat akun dua,"['tidak', 'bisa', 'membuat', 'akun', 'dua']","['tidak', 'bisa', 'membuat', 'akun', 'dua']","['tidak', 'bisa', 'membuat', 'akun', 'dua']","['tidak', 'bisa', 'membuat', 'akun', 'dua']",['akun'],['akun'],['akun']
HelloTalk,Aqila febrianti,5,Bagusss tapi banyak orang china semuaaa tp bagussss punya teman luar negeri,2,4/3/2025,bagusss tapi banyak orang china semuaaa tp bagussss punya teman luar negeri,"['bagusss', 'tapi', 'banyak', 'orang', 'china', 'semuaaa', 'tp', 'bagussss', 'punya', 'teman', 'luar', 'negeri']","['bagusss', 'tapi', 'banyak', 'orang', 'china', 'semuaaa', 'tp', 'bagussss', 'punya', 'teman', 'luar', 'negeri']","['bagusss', 'tapi', 'banyak', 'orang', 'china', 'semuaaa', 'tp', 'bagussss', 'punya', 'teman', 'luar', 'negeri']","['bagus', 'tapi', 'banyak', 'orang', 'china', 'semuaaa', 'tapi', 'bagus', 'punya', 'teman', 'luar', 'negeri']","['bagus', 'orang', 'china', 'semuaaa', 'bagus', 'teman', 'negeri']","['bagus', 'orang', 'china', 'semuaaa', 'bagus', 'teman', 'negeri']","['bagus', 'orang', 'china', 'semuaaa', 'bagus', 'teman', 'negeri']"
HelloTalk,yesianti makahening,5,bisa belajar bahasa inggris dan punya teman manca negara. its so nice,2,4/3/2025,bisa belajar bahasa inggris dan punya teman manca negara. its so nice,"['bisa', 'belajar', 'bahasa', 'inggris', 'dan', 'punya', 'teman', 'manca', 'negara', '.', 'its', 'so', 'nice']","['bisa', 'belajar', 'bahasa', 'inggris', 'dan', 'punya', 'teman', 'manca', 'negara', '', 'its', 'so', 'nice']","['bisa', 'belajar', 'bahasa', 'inggris', 'dan', 'punya', 'teman', 'manca', 'negara', '', 'its', 'so', 'nice']","['bisa', 'belajar', 'bahasa', 'inggris', 'dan', 'punya', 'teman', 'manca', 'negara', '', 'its', 'so', 'bagus']","['belajar', 'bahasa', 'inggris', 'teman', 'manca', 'negara', '', 'its', 'so', 'bagus']","['ajar', 'bahasa', 'inggris', 'teman', 'manca', 'negara', '', 'its', 'so', 'bagus']","['ajar', 'bahasa', 'inggris', 'teman', 'manca', 'negara', 'its', 'bagus']"
HelloTalk,Septinus Rahmat Syukur Harefa,5,Sangat bagus sekali dan benar-benar membantuku meningkatkan bahasa Inggrisku,25,4/2/2025,sangat bagus sekali dan benar-benar membantuku meningkatkan bahasa inggrisku,"['sangat', 'bagus', 'sekali', 'dan', 'benar-benar', 'membantuku', 'meningkatkan', 'bahasa', 'inggrisku']","['sangat', 'bagus', 'sekali', 'dan', 'benarbenar', 'membantuku', 'meningkatkan', 'bahasa', 'inggrisku']","['sangat', 'bagus', 'sekali', 'dan', 'benarbenar', 'membantuku', 'meningkatkan', 'bahasa', 'inggrisku']","['sangat', 'bagus', 'sekali', 'dan', 'benarbenar', 'membantuku', 'meningkatkan', 'bahasa', 'inggrisku']","['bagus', 'benarbenar', 'membantuku', 'meningkatkan', 'bahasa', 'inggrisku']","['bagus', 'benarbenar', 'bantu', 'tingkat', 'bahasa', 'inggris']","['bagus', 'benarbenar', 'bantu', 'tingkat', 'bahasa', 'inggris']"
HelloTalk,M. Syauqi,1,Tidak bisa membuat akun baru dan saya di blokir secara permanen 🤦🏻‍♂️ tidak bisa membuat akun lagi selamanya👎🏻,2,4/2/2025,tidak bisa membuat akun baru dan saya di blokir secara permanen 🤦🏻‍♂️ tidak bisa membuat akun lagi selamanya👎🏻,"['tidak', 'bisa', 'membuat', 'akun', 'baru', 'dan', 'saya', 'di', 'blokir', 'secara', 'permanen', '🤦🏻\u200d♂️', 'tidak', 'bisa', 'membuat', 'akun', 'lagi', 'selamanya👎🏻']","['tidak', 'bisa', 'membuat', 'akun', 'baru', 'dan', 'saya', 'di', 'blokir', 'secara', 'permanen', '🤦🏻\u200d♂️', 'tidak', 'bisa', 'membuat', 'akun', 'lagi', 'selamanya👎🏻']","['tidak', 'bisa', 'membuat', 'akun', 'baru', 'dan', 'saya', 'di', 'blokir', 'secara', 'permanen', '🤦🏻\u200d♂️', 'tidak', 'bisa', 'membuat', 'akun', 'lagi', 'selamanya👎🏻']","['tidak', 'bisa', 'membuat', 'akun', 'baru', 'dan', 'saya', 'di', 'blokir', 'secara', 'permanen', '🤦🏻\u200d♂️', 'tidak', 'bisa', 'membuat', 'akun', 'lagi', 'selamanya👎🏻']","['akun', 'blokir', 'permanen', '🤦🏻\u200d♂️', 'akun', 'selamanya👎🏻']","['akun', 'blokir', 'permanen', '', 'akun', 'lama']","['akun', 'blokir', 'permanen', 'akun', 'lama']"
HelloTalk,RANGGA Yan,3,"bangke lah Min gua mau cari teman gak dapet""",0,4/2/2025,"bangke lah min gua mau cari teman gak dapet""","['bangke', 'lah', 'min', 'gua', 'mau', 'cari', 'teman', 'gak', 'dapet', ""''""]","['bangke', 'lah', 'min', 'gua', 'mau', 'cari', 'teman', 'gak', 'dapet', '']","['bangke', 'lah', 'min', 'gua', 'mau', 'cari', 'teman', 'gak', 'dapet', '']","['bangke', 'lah', 'min', 'saya', 'mau', 'cari', 'teman', 'tidak', 'dapet', '']","['bangke', 'min', 'cari', 'teman', 'dapet', '']","['bangke', 'min', 'cari', 'teman', 'dapet', '']","['bangke', 'min', 'cari', 'teman', 'dapet']"
HelloTalk,Abdul Kholiq,5,apk nya bagus banget dan orang nya ramah ramah,8,4/1/2025,apk nya bagus banget dan orang nya ramah ramah,"['apk', 'nya', 'bagus', 'banget', 'dan', 'orang', 'nya', 'ramah', 'ramah']","['apk', 'nya', 'bagus', 'banget', 'dan', 'orang', 'nya', 'ramah', 'ramah']","['apk', 'nya', 'bagus', 'banget', 'dan', 'orang', 'nya', 'ramah', 'ramah']","['aplikasi', 'nya', 'bagus', 'banget', 'dan', 'orang', 'nya', 'ramah', 'ramah']","['aplikasi', 'nya', 'bagus', 'banget', 'orang', 'nya', 'ramah', 'ramah']","['aplikasi', 'nya', 'bagus', 'banget', 'orang', 'nya', 'ramah', 'ramah']","['aplikasi', 'bagus', 'banget', 'orang', 'ramah', 'ramah']"
HelloTalk,nur muhammad hamzah,5,keren bgttt,0,4/1/2025,keren bgttt,"['keren', 'bgttt']","['keren', 'bgttt']","['keren', 'bgttt']","['keren', 'banget']","['keren', 'banget']","['keren', 'banget']","['keren', 'banget']"
HelloTalk,Dias Ajalah,2,"gk bisa buat akun baru, gk asikkk",1,3/30/2025,"gk bisa buat akun baru, gk asikkk","['gk', 'bisa', 'buat', 'akun', 'baru', ',', 'gk', 'asikkk']","['gk', 'bisa', 'buat', 'akun', 'baru', '', 'gk', 'asikkk']","['gk', 'bisa', 'buat', 'akun', 'baru', '', 'gk', 'asikkk']","['tidak', 'bisa', 'buat', 'akun', 'baru', '', 'tidak', 'asikkk']","['akun', '', 'asikkk']","['akun', '', 'asikkk']","['akun', 'asikkk']"
HelloTalk,Sila Silavanita,3,kenapa harus membayar,0,3/30/2025,kenapa harus membayar,"['kenapa', 'harus', 'membayar']","['kenapa', 'harus', 'membayar']","['kenapa', 'harus', 'membayar']","['kenapa', 'harus', 'membayar']",['membayar'],['bayar'],['bayar']
HelloTalk,Nirwan Prayoga,5,good,0,3/29/2025,good,['good'],['good'],['good'],['bagus'],['bagus'],['bagus'],['bagus']
HelloTalk,Yeah its me Dill,1,"untuk hello talk, kenapa akun saya diblokir yah, tolong dibuka yah, saya udah kirim email terus tapi gagal. mohon bantuannya",0,3/28/2025,"untuk hello talk, kenapa akun saya diblokir yah, tolong dibuka yah, saya udah kirim email terus tapi gagal. mohon bantuannya","['untuk', 'hello', 'talk', ',', 'kenapa', 'akun', 'saya', 'diblokir', 'yah', ',', 'tolong', 'dibuka', 'yah', ',', 'saya', 'udah', 'kirim', 'email', 'terus', 'tapi', 'gagal', '.', 'mohon', 'bantuannya']","['untuk', 'hello', 'talk', '', 'kenapa', 'akun', 'saya', 'diblokir', 'yah', '', 'tolong', 'dibuka', 'yah', '', 'saya', 'udah', 'kirim', 'email', 'terus', 'tapi', 'gagal', '', 'mohon', 'bantuannya']","['untuk', 'hello', 'talk', '', 'kenapa', 'akun', 'saya', 'diblokir', 'yah', '', 'tolong', 'dibuka', 'yah', '', 'saya', 'udah', 'kirim', 'email', 'terus', 'tapi', 'gagal', '', 'mohon', 'bantuannya']","['untuk', 'hello', 'talk', '', 'kenapa', 'akun', 'saya', 'diblokir', 'ya', '', 'tolong', 'dibuka', 'ya', '', 'saya', 'sudah', 'kirim', 'email', 'terus', 'tapi', 'gagal', '', 'mohon', 'bantuannya']","['hello', 'talk', '', 'akun', 'diblokir', 'ya', '', 'tolong', 'dibuka', 'ya', '', 'kirim', 'email', 'gagal', '', 'mohon', 'bantuannya']","['hello', 'talk', '', 'akun', 'blokir', 'ya', '', 'tolong', 'buka', 'ya', '', 'kirim', 'email', 'gagal', '', 'mohon', 'bantu']","['hello', 'talk', 'akun', 'blokir', 'tolong', 'buka', 'kirim', 'email', 'gagal', 'mohon', 'bantu']"
HelloTalk,Monyet Aselole,5,This is awesome,0,3/28/2025,awesome,['awesome'],['awesome'],['awesome'],['awesome'],['awesome'],['awesome'],['awesome']
HelloTalk,Nurafni Witra,5,bagus banget,0,3/28/2025,bagus banget,"['bagus', 'banget']","['bagus', 'banget']","['bagus', 'banget']","['bagus', 'banget']","['bagus', 'banget']","['bagus', 'banget']","['bagus', 'banget']"
HelloTalk,Aullia Nugianiwinata,4,"buagusss poll inii, bisa belajar bahasa negara lain bonus nya dapet temen luar ngeri yang baik bingitttt, tapi mines nya ada di VIP nya kemahalan untuk kantong pelajar yang ingin belajar bahasa negara lain, saran saja murahin VIP nya, segitu dulu sih 🥰🥰🥰",1,3/28/2025,"buagusss poll inii, bisa belajar bahasa negara lain bonus nya dapet temen luar ngeri yang baik bingitttt, tapi mines nya ada di vip nya kemahalan untuk kantong pelajar yang ingin belajar bahasa negara lain, saran saja murahin vip nya, segitu dulu sih 🥰🥰🥰","['buagusss', 'poll', 'inii', ',', 'bisa', 'belajar', 'bahasa', 'negara', 'lain', 'bonus', 'nya', 'dapet', 'temen', 'luar', 'ngeri', 'yang', 'baik', 'bingitttt', ',', 'tapi', 'mines', 'nya', 'ada', 'di', 'vip', 'nya', 'kemahalan', 'untuk', 'kantong', 'pelajar', 'yang', 'ingin', 'belajar', 'bahasa', 'negara', 'lain', ',', 'saran', 'saja', 'murahin', 'vip', 'nya', ',', 'segitu', 'dulu', 'sih', '🥰🥰🥰']","['buagusss', 'poll', 'inii', '', 'bisa', 'belajar', 'bahasa', 'negara', 'lain', 'bonus', 'nya', 'dapet', 'temen', 'luar', 'ngeri', 'yang', 'baik', 'bingitttt', '', 'tapi', 'mines', 'nya', 'ada', 'di', 'vip', 'nya', 'kemahalan', 'untuk', 'kantong', 'pelajar', 'yang', 'ingin', 'belajar', 'bahasa', 'negara', 'lain', '', 'saran', 'saja', 'murahin', 'vip', 'nya', '', 'segitu', 'dulu', 'sih', '🥰🥰🥰']","['buagusss', 'poll', 'inii', '', 'bisa', 'belajar', 'bahasa', 'negara', 'lain', 'bonus', 'nya', 'dapet', 'temen', 'luar', 'ngeri', 'yang', 'baik', 'bingitttt', '', 'tapi', 'mines', 'nya', 'ada', 'di', 'vip', 'nya', 'kemahalan', 'untuk', 'kantong', 'pelajar', 'yang', 'ingin', 'belajar', 'bahasa', 'negara', 'lain', '', 'saran', 'saja', 'murahin', 'vip', 'nya', '', 'segitu', 'dulu', 'sih', '🥰🥰🥰']","['buagusss', 'poll', 'inii', '', 'bisa', 'belajar', 'bahasa', 'negara', 'lain', 'bonus', 'nya', 'dapet', 'temen', 'luar', 'ngeri', 'yang', 'baik', 'bingitttt', '', 'tapi', 'mines', 'nya', 'ada', 'di', 'vip', 'nya', 'kemahalan', 'untuk', 'kantong', 'pelajar', 'yang', 'ingin', 'belajar', 'bahasa', 'negara', 'lain', '', 'saran', 'saja', 'murahin', 'vip', 'nya', '', 'segitu', 'dulu', 'sih', '🥰🥰🥰']","['buagusss', 'poll', 'inii', '', 'belajar', 'bahasa', 'negara', 'bonus', 'nya', 'dapet', 'temen', 'ngeri', 'bingitttt', '', 'mines', 'nya', 'vip', 'nya', 'kemahalan', 'kantong', 'pelajar', 'belajar', 'bahasa', 'negara', '', 'saran', 'murahin', 'vip', 'nya', '', 'segitu', 'sih', '🥰🥰🥰']","['buagusss', 'poll', 'ini', '', 'ajar', 'bahasa', 'negara', 'bonus', 'nya', 'dapet', 'temen', 'ngeri', 'bingitttt', '', 'mes', 'nya', 'vip', 'nya', 'mahal', 'kantong', 'ajar', 'ajar', 'bahasa', 'negara', '', 'saran', 'murahin', 'vip', 'nya', '', 'segitu', 'sih', '']","['buagusss', 'poll', 'ini', 'ajar', 'bahasa', 'negara', 'bonus', 'dapet', 'temen', 'ngeri', 'bingitttt', 'mes', 'vip', 'mahal', 'kantong', 'ajar', 'ajar', 'bahasa', 'negara', 'saran', 'murahin', 'vip', 'segitu']"
HelloTalk,Kitsune Warriors,3,sinyal bermasalah,0,3/27/2025,sinyal bermasalah,"['sinyal', 'bermasalah']","['sinyal', 'bermasalah']","['sinyal', 'bermasalah']","['sinyal', 'bermasalah']","['sinyal', 'bermasalah']","['sinyal', 'masalah']","['sinyal', 'masalah']"
HelloTalk,Ling Asury,5,"yea, good",0,3/26/2025,good,['good'],['good'],['good'],['bagus'],['bagus'],['bagus'],['bagus']
HelloTalk,Teh elis,3,awal nya bagus tp lama² jadi sring iklan trus akun aku vip dgn sendiri ny jadi harus bayar 😓,4,3/26/2025,awal nya bagus tp lama² jadi sring iklan trus akun aku vip dgn sendiri ny jadi harus bayar 😓,"['awal', 'nya', 'bagus', 'tp', 'lama²', 'jadi', 'sring', 'iklan', 'trus', 'akun', 'aku', 'vip', 'dgn', 'sendiri', 'ny', 'jadi', 'harus', 'bayar', '😓']","['awal', 'nya', 'bagus', 'tp', 'lama²', 'jadi', 'sring', 'iklan', 'trus', 'akun', 'aku', 'vip', 'dgn', 'sendiri', 'ny', 'jadi', 'harus', 'bayar', '😓']","['awal', 'nya', 'bagus', 'tp', 'lama²', 'jadi', 'sring', 'iklan', 'trus', 'akun', 'aku', 'vip', 'dgn', 'sendiri', 'ny', 'jadi', 'harus', 'bayar', '😓']","['awal', 'nya', 'bagus', 'tapi', 'lama²', 'jadi', 'sring', 'iklan', 'trus', 'akun', 'aku', 'vip', 'dengan', 'sendiri', 'ny', 'jadi', 'harus', 'bayar', '😓']","['nya', 'bagus', 'lama²', 'sring', 'iklan', 'trus', 'akun', 'vip', 'ny', 'bayar', '😓']","['nya', 'bagus', 'lama', 'sring', 'iklan', 'trus', 'akun', 'vip', 'ny', 'bayar', '']","['bagus', 'lama', 'sring', 'iklan', 'trus', 'akun', 'vip', 'bayar']"
HelloTalk,Fahru Dij,5,good game,0,3/25/2025,good game,"['good', 'game']","['good', 'game']","['good', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']","['bagus', 'game']"
